item_id,dept_id,cat_id,store_id,state_id,sales_units,date,weekday,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,sell_price,revenue
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,16,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,16.03,256.48
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,8,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,15.67,125.36
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,15,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,13.8,207.0
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,13.69,123.21
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.66,158.94
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,14,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.87,250.18001
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,1.58,3.16
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,9.28,27.84
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,8,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,10.64,85.12
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,2,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,5.28,10.56
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,7,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,4.78,33.460003
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.11,44.44
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,17,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,4.1,69.7
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,20,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.0,340.0
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,17,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,15.44,262.47998
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,8.08,72.72
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,10,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.11,171.1
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,13,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,5.12,66.56
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,12.0,48.0
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.79,35.58
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.54,70.16
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,3,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,17.55,52.649998
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,6,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,1.54,9.24
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,3,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.71,35.13
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,12,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,6.75,81.0
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,12,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,4.89,58.68
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,8.55,76.950005
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,10,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,8.04,80.4
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,17,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,12.29,208.93
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,17,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,16.01,272.17
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,5.12,46.079998
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,5,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,14.94,74.7
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,2,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.88,23.76
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,1,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.62,11.62
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,13.27,53.08
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,6.11,24.44
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,21,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,12.81,269.01
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,15,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.97,179.55
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,17,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,10.02,170.34001
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,15,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,8.94,134.09999
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,14,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,14.25,199.5
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,11,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,10.71,117.81
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,4,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,6.32,25.28
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,9,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,11.73,105.56999
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,6,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,6.59,39.54
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,1,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,15.98,15.98
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,1,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,12.19,12.19
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,3,2015-10-31,Saturday,6,10,2015,No_Event,No_Event,No_Event,No_Event,0,0,0,3.01,9.03
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,22,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,16.03,352.66
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,8,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.67,125.36
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,8,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.8,110.4
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,10,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.69,136.9
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,8,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.66,141.28
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,11,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.87,196.57
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,1.58,4.7400002
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,9.28,27.84
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,8,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.64,85.12
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.28,15.84
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.78,23.900002
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.11,55.55
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,17,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.1,69.7
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,16,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.0,272.0
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,13,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.44,200.72
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,7,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.08,56.559998
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,17,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.11,290.87
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,15,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.12,76.799995
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.0,48.0
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.79,53.370003
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.54,87.700005
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.55,52.649998
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,1.54,7.7
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,4,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.71,46.84
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,11,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.75,74.25
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,13,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.89,63.57
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,6,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.55,51.300003
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,11,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.04,88.44
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,16,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.29,196.64
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,15,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,16.01,240.15001
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,6,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.12,30.72
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.94,74.7
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,3,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.88,35.64
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,2,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.62,23.24
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,4,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.27,53.08
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,4,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.11,24.44
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,16,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.81,204.96
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,16,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.97,191.52
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,15,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.02,150.3
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,14,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.94,125.159996
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,11,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.25,156.75
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,11,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.71,117.81
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,5,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.32,31.6
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,7,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.73,82.11
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,6,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.59,39.54
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,1,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.98,15.98
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,1,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.19,12.19
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,2,2015-11-01,Sunday,7,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,3.01,6.02
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,13,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.95,207.34999
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,5,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,16.24,81.2
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,10,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.61,136.09999
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,7,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.23,99.61
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,7,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.83,124.81
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,9,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.12,154.08
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,1.58,3.16
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,9.35,28.050001
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,4,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.75,43.0
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,2,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.45,10.9
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,5,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.73,23.65
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_1,CA,6,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.76,70.56
FOODS_1_001,FOODS_1,FOODS,CA_2,CA,16,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.05,64.8
FOODS_1_002,FOODS_1,FOODS,CA_2,CA,12,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.05,204.59999
FOODS_1_003,FOODS_1,FOODS,CA_2,CA,10,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.58,145.8
FOODS_2_001,FOODS_2,FOODS,CA_2,CA,5,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,7.9,39.5
FOODS_2_002,FOODS_2,FOODS,CA_2,CA,12,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.81,213.72
FOODS_2_003,FOODS_2,FOODS,CA_2,CA,13,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.2,67.6
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,4,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.22,48.88
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.73,35.46
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_2,CA,2,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.63,35.26
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_2,CA,3,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.72,53.159996
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_2,CA,4,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,1.51,6.04
HOBBIES_1_003,HOBBIES_1,HOBBIES,CA_2,CA,3,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.18,36.54
FOODS_1_001,FOODS_1,FOODS,TX_1,TX,10,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.61,66.1
FOODS_1_002,FOODS_1,FOODS,TX_1,TX,8,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.9,39.2
FOODS_1_003,FOODS_1,FOODS,TX_1,TX,8,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.52,68.16
FOODS_2_001,FOODS_2,FOODS,TX_1,TX,9,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.33,74.97
FOODS_2_002,FOODS_2,FOODS,TX_1,TX,16,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.63,186.08
FOODS_2_003,FOODS_2,FOODS,TX_1,TX,16,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.75,252.0
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,6,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.12,30.72
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,4,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.07,60.28
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,TX_1,TX,3,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.79,35.37
HOBBIES_1_001,HOBBIES_1,HOBBIES,TX_1,TX,1,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.46,11.46
HOBBIES_1_002,HOBBIES_1,HOBBIES,TX_1,TX,3,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.86,41.579998
HOBBIES_1_003,HOBBIES_1,HOBBIES,TX_1,TX,5,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.22,31.099998
FOODS_1_001,FOODS_1,FOODS,WI_1,WI,14,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.33,172.62
FOODS_1_002,FOODS_1,FOODS,WI_1,WI,14,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.95,167.3
FOODS_1_003,FOODS_1,FOODS,WI_1,WI,13,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.2,132.59999
FOODS_2_001,FOODS_2,FOODS,WI_1,WI,15,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,8.91,133.65
FOODS_2_002,FOODS_2,FOODS,WI_1,WI,11,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.33,157.63
FOODS_2_003,FOODS_2,FOODS,WI_1,WI,16,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,11.04,176.64
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,6,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.22,37.32
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,7,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.28,85.96
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,WI_1,WI,5,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,6.57,32.850002
HOBBIES_1_001,HOBBIES_1,HOBBIES,WI_1,WI,0,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.86,0.0
HOBBIES_1_002,HOBBIES_1,HOBBIES,WI_1,WI,1,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,12.33,12.33
HOBBIES_1_003,HOBBIES_1,HOBBIES,WI_1,WI,2,2015-11-02,Monday,1,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,3.05,6.1
FOODS_1_001,FOODS_1,FOODS,CA_1,CA,20,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,15.95,319.0
FOODS_1_002,FOODS_1,FOODS,CA_1,CA,5,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,16.24,81.2
FOODS_1_003,FOODS_1,FOODS,CA_1,CA,7,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,13.61,95.27
FOODS_2_001,FOODS_2,FOODS,CA_1,CA,8,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,14.23,113.84
FOODS_2_002,FOODS_2,FOODS,CA_1,CA,5,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.83,89.15
FOODS_2_003,FOODS_2,FOODS,CA_1,CA,10,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,17.12,171.20001
HOUSEHOLD_1_001,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,3,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,1.58,4.7400002
HOUSEHOLD_1_002,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,2,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,9.35,18.7
HOUSEHOLD_1_003,HOUSEHOLD_1,HOUSEHOLD,CA_1,CA,6,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,10.75,64.5
HOBBIES_1_001,HOBBIES_1,HOBBIES,CA_1,CA,1,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,5.45,5.45
HOBBIES_1_002,HOBBIES_1,HOBBIES,CA_1,CA,5,2015-11-03,Tuesday,2,11,2015,No_Event,No_Event,No_Event,No_Event,1,1,1,4.73,23.65
